Columbia Law Review,http://www.columbialawreview.org/
Commentarii Mathematici Helvetici,http://www.ems-ph.org/journals/journal.php?jrn=cmh
Common Market Law Review,http://www.biicl.org
Communication Education,http://www.tandf.co.uk/journals/titles/03634523.asp
Communications in Mathematical Physics,http://www.springer.com/journal/220/
Communications in Statistics - Theory and Methods,http://www.tandf.co.uk/journals/titles/03610926.asp
Communications in Statistics – Simulation and Computation,http://www.tandf.co.uk/journals/titles/03610918.asp
"Communications, Computers, and Networks",
Communisme,
Comparative and International Law Journal of Southern Africa,http://www.unisa.ac.za/Default.asp?Cmd=ViewContent&ContentID=13488
Comparative Critical Studies,http://www.eupjournals.com/journal/ccs
Comparative Literature Studies,http://www.cl-studies.psu.edu/index.shtml/
Comparative Political Studies,http://www.sagepub.com/journalsProdDesc.nav?prodId=Journal200828
Comparative Studies in Society and History,http://journals.cambridge.org/action/displayJournal?jid=CSS
Comparative Technology Transfer and Society,
Comprehensive Therapy,
Comptes rendus de l'Académie des Sciences,http://www.academie-sciences.fr/activite/cr.htm
Computational and Mathematical Organization Theory,http://www.springer.com/business+%26+management/business+for+professionals/journal/10588
Computational Intelligence,http://www.wiley.com/bw/journal.asp?ref=0824-7935
Computational Linguistics,http://www.mitpressjournals.org/loi/coli
Computational Materials Science,http://www.elsevier.com/wps/find/journaldescription.cws_home/523412/description#
Computational Mechanics,http://www.springer.com/466
Computational Science & Discovery,http://iopscience.org/csd
Computer,http://www.computer.org/computer/
Computer Aided Surgery,http://www.taylorandfrancis.com/
Computer Law & Security Review,http://www.elsevier.com/wps/find/journaldescription.cws_home/422550/description#description
Computer Music Journal,http://www.computermusicjournal.org/
Computer Physics Communications,http://www.elsevier.com/locate/cpc
Computer Science,http://www.csci.agh.edu.pl
Concurrent Engineering: Research and Applications,http://www.sagepub.com/journalsProdDesc.nav?prodId=Journal201578
Configurations,http://www.press.jhu.edu/journals/configurations/index.html
Conflict Management and Peace Science,http://www.sagepub.com/journalsProdDesc.nav?prodId=Journal201906
Conservation Biology,http://www.conbio.org/SCB/Publications/ConsBio/
Constellations,http://www.constellationsjournal.org/home.htm
Consultant Pharmacist,http://ascp.metapress.com/home/main.mpx
Contemporary Accounting Research,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1911-3846
Contemporary Clinical Trials,http://www.sciencedirect.com/science/journal/15517144
Contemporary Political Theory,http://www.palgrave-journals.com/cpt/index.html
Contemporary Sociology,http://www.sagepub.com/journalsProdDesc.nav?prodId=Journal201970
Contributions to Zoology,http://www.ctoz.nl
Cooperation and Conflict,http://www.sagepub.com/journalsProdDesc.nav?prodId=Journal200863
Copeia,http://www.asih.org/copeiainfo
Cornell HR Review,http://www.cornellhrreview.org/
Corpora,http://www.eupjournals.com/journal/cor
Corpus Linguistics and Linguistic Theory,http://www.degruyter.de/journals/cllt/detailEn.cfm
Cortex,http://www.elsevier.com/wps/find/journaldescription.cws_home/714334/description#description
Cosmic Research (Kosmicheskie Issledovaniya),http://www.maik.ru/cgi-perl/journal.pl?lang=eng&name=cosres&page=main
COSMOS,http://www.worldscinet.com/cosmos/cosmos.shtml
Cotinga,http://www.neotropicalbirdclub.org/
CPJ,http://www.cpjournal.ca/
Cretaceous Research,http://www.elsevier.com/wps/find/journaldescription.cws_home/622812/description
Critical Care,http://ccforum.com/
Critical Inquiry,http://criticalinquiry.uchicago.edu/
Critical Reviews in Biotechnology,http://www.informapharmascience.com/bty
Critical Reviews in Clinical Laboratory Sciences,http://www.informapharmascience.com/lab
Critical Reviews in Immunology,http://www.begellhouse.com/journals/2ff21abf44b19838.html
Critical Reviews in Microbiology,http://www.informapharmascience.com/mby
Critical Survey,http://journals.berghahnbooks.com/cs/
Critique: A Worldwide Student Journal of Politics,http://lilt.ilstu.edu/critique/
Critique: Journal of Socialist Theory,http://www.critiquejournal.net/
Croatian Journal of Philosophy,http://kruzak.hr/?content=emagazines&magazine_id=41&lang=en
Crop & Pasture Science,http://www.publish.csiro.au/nid/40.htm
Cross Currents,http://www.crosscurrents.org/
Cryptologia,http://www.informaworld.com/smpp/title~content=t725304178~db=all
Crystallography Reviews,http://www.tandf.co.uk/journals/titles/0889311x.asp
Cultural Sociology,http://cus.sagepub.com/
Culture and Psychology,http://www.sagepub.com/journalsProdDesc.nav?prodId=Journal200766
"Culture, Health & Sexuality",http://www.tandf.co.uk/journals/titles/13691058.asp
"Culture, Society and Masculinities",http://www.mensstudies.com/content/121105
Cumberland Law Review,http://cumberland.samford.edu/lawreview/cumberland-law-review
Current Biology,http://www.current-biology.com/
Current HIV Research,http://www.bentham.org/chivr/index.htm
Current Issues in Intestinal Microbiology,http://www.horizonpress.com/cimb
Current Issues in Molecular Biology,http://www.horizonpress.com/cimb
Current Pharmaceutical Design,http://www.bentham.org/cpd/index.htm
Current Science,http://www.ias.ac.in/currsci/
Cutaneous and Ocular Toxicology,http://www.informapharmascience.com/cot
"Cyberpsychology, Behavior, and Social Networking",http://www.liebertonline.com/cyber
"Cyberpsychology, Behaviour and Social Networking",http://www.liebertpub.com/products/product.aspx?pid=10
Cytogenetic and Genome Research,http://content.karger.com/ProdukteDB/produkte.asp?Aktion=JournalHome&ProduktNr=224037
Cytotherapy,http://informahealthcare.com/cyt
Dacia - Revistă arheologică și de istorie veche,http://www.cimec.ro/arheologie/dacia_eng.htm
daily The Ideal Pakistan,
Dalton Transactions,http://www.rsc.org/Publishing/Journals/dt/index.asp
Dance Chronicle,http://www.informaworld.com/smpp/title~content=t713597243~db=all
Dance Research,http://www.euppublishing.com/journal/drs
"Dance Research Journal, publication of Congress on Research in Dance",http://www.cordance.org/dance-research-journal
Dartmouth Law Journal,http://www.dartmouthlawjournal.org/
Daru-Journal of Faculty of Pharmacy,http://journals.tums.ac.ir/description.aspx?org_id=59&culture_var=en&journal_id=1&issue_id=1214&segment=en
Data and Knowledge Engineering,http://www.elsevier.com/locate/datak
Data Mining and Knowledge Discovery,http://www.springer.com/computer/database+management+&+information+retrieval/journal/10618
Database: The Journal of Biological Databases and Curation,http://database.oxfordjournals.org/
Davidsonia,http://www.davidsonia.org/
Death Studies,http://www.tandf.co.uk/journals/journal.asp?issn=0748-1187&linktype=1
Decision Sciences,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1540-5915
Deleuze Studies,http://www.euppublishing.com/journal/dls
Dermatology Online Journal,http://dermatology.cdlib.org/
Derrida Today,http://www.euppublishing.com/journal/drt
Design Issues,http://www.mitpressjournals.org/loi/desi
Deutsche Mathematik,
Deutsche Zeitschrift für Philosophie,http://www.akademie-verlag.de/olb/de/1.c.335299.de
Development,http://dev.biologists.org/
Development Southern Africa,http://www.tandf.co.uk/journals/titles/0376835x.asp
Developmental Biology,http://www.elsevier.com/wps/find/journaldescription.cws_home/622816/description#description
Developmental Psychobiology,http://www3.interscience.wiley.com/journal/29287/home
Developmental Psychology,http://www.apa.org/journals/dev/
Diabetes,http://diabetes.diabetesjournals.org/
Diabetic Hypoglycemia,http://www.hypodiab.com
Diabetologia,http://www.diabetologia-journal.org
diacritics,http://www.arts.cornell.edu/romance/shared_info/diacritics.html
Die Gartenlaube Illustrirtes Familienblatt,
Die Pharmazie,
Die Sprache,http://www.univie.ac.at/die-sprache/
Differential Equations,
Digital Humanities Quarterly,http://www.digitalhumanities.org/dhq/
Directory of American Philosophers,http://www.pdcnet.org/pages/Products/directories/ad10-11.htm
Disability & Rehabilitation,http://www.informahealthcare.com/dre
Disability & Rehabilitation: Assistive Technology''',http://www.informahealthcare.com/idt
Discrete & Computational Geometry,
Discrete Mathematics,
Disease Models & Mechanisms,http://dmm.biologists.org/
Distributed Computing,http://www.springer.com/computer/communication+networks/journal/446
Diwa: Studies in Philosophy and Theology,http://www.diwastudies.blogspot.com
DNA and Cell Biology,http://www.liebertpub.com/products/product.aspx?pid=13
DNA Research,http://dnaresearch.oxfordjournals.org/
Drug and Alcohol Dependence,http://www.elsevier.com/wps/find/journaldescription.cws_home/506052/description#description
Drug and Chemical Toxicology,http://www.informapharmascience.com/mby
Drug Delivery,http://www.informapharmascience.com/drd
Drug Development and Industrial Pharmacy,http://www.informapharmascience.com/ddi
Drug Metabolism and Disposition,http://dmd.aspetjournals.org/
Drug Metabolism Reviews,http://www.informapharmascience.com/dmr
Drug Target Insights,http://la-press.com/journal.php?journal_id=23
Drug Testing and Analysis,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1942-7611
Drugs,http://adisonline.com/drugs/pages/default.aspx
Dublin Historical Record,http://www.olddublinsociety.ie/2.html
Duke Law Journal,http://www.law.duke.edu/journals/dlj/
Duke Mathematical Journal,http://www.dukeupress.edu/Catalog/ViewProduct.php?productid=45608
Dumbarton Oaks Papers,http://www.doaks.org/
Dutch Crossing: Journal of Low Countries Studies,http://www.maney.co.uk/journals/dtc/
Dædalus,http://www.mitpressjournals.org/loi/daed
Early American Literature,http://earlyamlit.nd.edu/
Early American Studies,http://eas.pennpress.org/strands/eas/home.htm;jsessionid=9EC0B76A858B3F2713CAF6E255E93411
Early Childhood Education Journal,http://www.springer.com/10643
Early Childhood Research Quarterly,
Early Modern Literary Studies,http://extra.shu.ac.uk/emls/emlshome.html
Early Music,http://em.oxfordjournals.org/
Early Music History,http://journals.cambridge.org/action/displayJournal?jid=EMH
Early Popular Visual Culture,http://www.tandf.co.uk/journals/titles/17460654.asp
Early Theatre,http://digitalcommons.mcmaster.ca/earlytheatre/
Earth Sciences,http://nrcresearchpress.com/rp-ps/volumes.jsp?jcode=cjes&lang=eng&exp=45
East Asia Law Review,http://www.pennealr.com/
Eastern Africa Social Science Research Review,http://publications.ossrea.net/index.php?option=com_sobi2&catid=4&Itemid=0
Eastern Mediterranean Health Journal,http://www.emro.who.int/emhj.htm
Echinoderm Studies,http://www.routledge.com/books/details/9789058093011/
Ecography,http://www.wiley.com/bw/journal.asp?ref=0906-7590
Ecology,http://www.esapubs.org/esapubs/journals/ecology.htm
Ecology Letters,http://www.wiley.com/bw/journal.asp?ref=1461-023x
Econ Journal Watch,http://econjwatch.org/
Econometrica,http://www.wiley.com/bw/journal.asp?ref=0012-9682
Economic Botany,http://sciweb.nybg.org/science2/EconomicBotany.asp
Economic Geography,http://www.clarku.edu/ECONGEOGRAPHY/
Economic Theory,http://www.springer.com/economics/economic+theory/journal/199
Economica,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1468-0335
Economics Bulletin,http://www.economicsbulletin.com/
Edinburgh Law Review,http://www.euppublishing.com/journal/elr
Edinburgh Middle East Report,
Education Finance and Policy,http://www.mitpressjournals.org/loi/edfp
Education for Chemical Engineers,http://www.elsevier.com/wps/find/journaldescription.cws_home/713882/description#description
Educational Studies in Mathematics,http://www.springer.com/education/mathematics+education/journal/10649
Eighteenth-Century Studies,http://www.press.jhu.edu/journals/eighteenth-century_studies/
Elakhbar,http://www.akhbarelyom.org.eg/elakhbar/
Electrochimica Acta,http://www.elsevier.com/wps/find/journaldescription.cws_home/205/description#description
Electronic Journal of Human Sexuality,http://www.ejhs.org
Electronic Notes in Theoretical Computer Science,http://www.elsevier.com/locate/entcs
Electrophoresis,http://www3.interscience.wiley.com/journal/10008330/home
Elektronika,http://www.elektronika.orf.pl/index.html
"Elements: An International Magazine of Mineralogy, Geochemistry, and Petrology",
ELH: English Literary History,http://www.press.jhu.edu/journals/english_literary_history/
EMBO Reports,http://www.nature.com/embor/
Emerging Infectious Diseases,http://www.cdc.gov/ncidod/eid/about/about.htm
Emotion,http://www.apa.org/pubs/journals/emo/index.aspx
Emu,http://www.publish.csiro.au/nid/96.htm
Endocrinology,http://endo.endojournals.org/
Energy & Environment,http://www.multi-science.co.uk/ee.htm
English Literary Renaissance,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1475-6757
English Today,http://journals.cambridge.org/eng
Enterprise and Society,http://www.es.oxfordjournals.org
Entertainment and Sports Lawyer,http://www.abanet.org/forums/entsports/esl.html
Entrepreneurship Theory and Practice,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1540-6520
Entropy,http://www.mdpi.com/journal/entropy/
Environment & Urbanization,http://www.sagepub.com/journalsProdDesc.nav?prodId=Journal201733
Environment and Planning A-D,http://www.envplan.com/
Environmental Biology of Fishes,http://www.springer.com/life+sciences/ecology/journal/10641
Environmental Chemistry,http://www.publish.csiro.au/nid/188.htm
Environmental Earth Sciences,http://www.springer.com/journal/12665
Environmental Ethics,http://www.cep.unt.edu/enethics.html
Environmental Health Perspectives,http://ehp03.niehs.nih.gov/home.action
Environmental Law,http://www.lclark.edu/law/law_reviews/environmental_law/
Environmental Philosophy,http://secure.pdcnet.org/envirophil
Environmental Research Letters,http://iopscience.org/erl
Environmental Science & Technology,http://pubs.acs.org/journals/esthag/
"Eos, Transactions, American Geophysical Union",http://www.agu.org/pubs/eos
Ephemerides Theologicae Lovanienses,
Epidemiology,http://journals.lww.com/epidem/pages/default.aspx
Epidemiology and Infection,http://journals.cambridge.org/action/displayJournal?jid=HYG
Epilepsia,http://www.epilepsia.com/
Epilepsy Currents,http://epilepsycurrents.org/
Epileptic Disorders,http://www.epilepticdisorders.com/
Epistemologia,http://www.tilgher.it/(dxyyu3vydmmgd145nrthos45)/index.aspx?lang=eng&tpr=1
EPL,http://www.epljournal.org
Epoché: A Journal for the History of Philosophy,http://secure.pdcnet.org/pdc/bvdb.nsf/journal?openform&journal=pdc_epoche
"Equality, Diversity and Inclusion",http://info.emeraldinsight.com/products/journals/journals.htm?id=edi&PHPSESSID=06pl5c5589lio8i7ndflhp4jr5
eRenlai,http://www.erenlai.com/
Ergodic Theory and Dynamical Systems,
Ériu,http://www.ria.ie/publications/journals/eriu.aspx
Erkenntnis,http://www.uni-regensburg.de/Fakultaeten/phil_Fak_I/Philosophie/theo_neu/ErkenntnisV/
eSharp,http://www.gla.ac.uk/esharp
Espacio y Desarrollo,http://ciga.pucp.edu.pe/index.php?option=com_content&task=seccion_ciga&sectionid=12&id=33&fil1=Revistas
Essays in the Philosophy of Humanism,http://www.essaysinhumanism.org/index.html
Estuaries and Coasts,http://www.springer.com/journal/12237/
Ethical Theory and Moral Practice,http://www.springer.com/social+sciences/applied+ethics/journal/10677
Ethics,http://www.journals.uchicago.edu/ET/home.html
Ethnohistory,http://ethnohistory.dukejournals.org/
Etude de la Population Africaine/African Population Studies,http://www.bioline.org.br/ep
Études Phénoménologiques,http://secure.pdcnet.org/etudphen
Europace,http://europace.oxfordjournals.org/
Europe-Asia Studies,http://www.tandf.co.uk/journals/carfax/09668136.html
European Biophysics Journal,http://www.springer.com/journal/00249/
European Heart Journal,http://eurheartj.oxfordjournals.org
European Journal of Anaesthesiology,http://journals.lww.com/ejanaesthesiology/pages/default.aspx
European Journal of Cancer,http://www.ejcancer.info/
European Journal of Cardio-Thoracic Surgery,http://ejcts.ctsnetjournals.org/
European Journal of Clinical Pharmacology,http://www.springer.com/biomed/pharmaceutical+science/journal/228
European Journal of English Studies,http://www.tandf.co.uk/journals/titles/13825577.asp
European Journal of Epidemiology,http://www.springer.com/public+health/epidemiology/journal/10654
European Journal of Human Genetics,http://www.nature.com/ejhg/
European Journal of Immunology,http://www3.interscience.wiley.com/journal/25061/home
European Journal of International Relations,http://www.sgir.eu/european-journal/
European Journal of Nuclear Medicine and Molecular Imaging,http://www.springer.com/medicine/nuclear+medicine/journal/259
European Journal of Personality,http://www3.interscience.wiley.com/journal/4494/home
European Journal of Philosophy,http://www.ejp.dept.shef.ac.uk/
European Journal of Physics,http://iopscience.org/ejp
European Journal of Political Research,http://www.blackwellpublishing.com/journal.asp?ref=0304-4130&site=1
European Journal of Political Theory,http://ept.sagepub.com
European Physical Journal,
European Physics Journal A: Hadrons and Nuclei,http://www.springer.com/10050
European Physics Journal B: Condensed Matter and Complex Systems,http://www.springer.com/journal/10051/
European Physics Journal C: Particles and Fields,http://www.springer.com/materials/journal/10052
"European Physics Journal D: Atomic, Molecular, Optical and Plasma Physics",http://www.springer.com/10053
European Physics Journal E: Soft Matter and Biological Physics,http://www.springer.com/materials/journal/10189
European Physics Journal H: Historical Perspectives on Contemporary Physics,http://www.springer.com/13129
European Political Science,http://www.palgrave-journals.com/eps/index.html
European Psychiatry,http://www.em-consulte.com/produit/eurpsy
European Radiology,http://www.springer.com/medicine/radiology/journal/330
European Transactions on Telecommunications,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1541-8251
European Union Politics,http://www.sagepub.com/journalsProdDesc.nav?prodId=Journal200928
Evidence Based Nursing,http://ebn.bmj.com/
Evidence-based Complementary and Alternative Medicine,http://www.hindawi.com/journals/ecam/
Evidence-Based Mental Health,http://ebmh.bmj.com/
Evolution,http://www.wiley.com/bw/journal.asp?ref=0014-3820
Evolution & Development,http://www.wiley.com/bw/journal.asp?ref=1520-541x
Evolution and Human Behavior,http://www.ehbonline.org/
Evolutionary Bioinformatics,http://la-press.com/journal.php?journal_id=17
Evolutionary Computation,http://www.mitpressjournals.org/loi/evco
Evolutionary Psychology,http://www.epjournal.net/
Existenz,http://www.existenz.us
Experimental Aging Research,http://www.tandf.co.uk/journals/journal.asp?issn=0361-073x&linktype=1
Experimental Cell Research,http://www.elsevier.com/wps/find/journaldescription.cws_home/622826/description
Experimental Hematology,http://www.exphem.org/home
Experimental Mathematics,http://www.expmath.org/
Experimental Mechanics,http://www.springer.com/journal/11340/
Experimental Neurology,http://www.elsevier.com/locate/inca/622828
Experimental Physiology,http://ep.physoc.org/
Experiments in Fluids,http://www.springer.com/journal/00348/
Expert Opinion on Biological Therapy,http://informahealthcare.com/journal/ebt
Expert Opinion on Drug Delivery,http://informahealthcare.com/loi/edd
Expert Opinion on Drug Discovery,http://informahealthcare.com/loi/edc
Expert Opinion on Drug Metabolism & Toxicology,http://informahealthcare.com/page/Description?journalCode=emt
Expert Opinion on Drug Safety,http://informahealthcare.com/page/Description?journalCode=eds
Expert Opinion on Emerging Drugs''',http://www.expertopin.com
Expert Opinion on Investigational Drugs,http://informahealthcare.com/loi/eid
Expert Opinion on Medical Diagnostics''',http://www.expertopin.com
Expert Opinion on Pharmacotherapy''',http://www.expertopin.com
Expert Opinion on Therapeutic Patents''',http://www.expertopin.com
Expert Opinion on Therapeutic Targets,http://informahealthcare.com/loi/ett
Explorations in Economic History,http://www.elsevier.com/locate/eeh
Expository Times,http://www.sagepub.com/journalsProdDesc.nav?prodId=Journal201744
failbetter.com,http://www.failbetter.com/
Faith and Philosophy,http://secure.pdcnet.org/faithphil
Family Practice,http://fampra.oupjournals.org/
Faslname-ye Ketab,http://www.nlai.ir/Default.aspx?tabid=1085
Fathering,http://www.mensstudies.com/content/120394/
FEBS Journal,http://www.febsjournal.org/
FEBS Letters,http://www.febsletters.org
Feminist Economics,http://www.feministeconomics.org
Feminist Formations,http://www.press.jhu.edu/journals/feminist_formations/
Filosofický časopis,http://filcasop.flu.cas.cz/
Filozofia,http://klemens.sav.sk/fiusav/filozofia/index_en.php/
Financial History Review,http://journals.cambridge.org/action/displayJournal?jid=fhr
Fire Safety Journal,http://www.elsevier.com/wps/find/journaldescription.cws_home/405896/description#description
Fire Technology,http://www.springer.com/engineering/journal/10694
First Amendment Law Review,http://www.firstamendmentlawreview.org
First Monday,http://www.firstmonday.org
Fishery Bulletin,http://fishbull.noaa.gov/index.html
FIU Hospitality Review,http://hospitality.fiu.edu/review/
Flora Neotropica,http://www.nybg.org/press/books_flora.php
Flora of China,http://flora.huh.harvard.edu/china/
Florida Journal of International Law,http://fjil.org/
Florida Libraries,
Florida Media Quarterly,http://www.floridamedia.org/
"Flow, Turbulence and Combustion",http://www.springer.com/materials/mechanics/journal/10494
Fluid Phase Equilibria,http://www.elsevier.com/wps/find/journaldescription.cws_home/502684/description#description
Food Chemistry,http://www.elsevier.com/wps/find/journaldescription.cws_home/405857/description#description
Fordham Law Review,http://www.fordhamlawreview.org
Fordham Urban Law Journal,http://law.fordham.edu/ulj.htm
Forest Pathology/Journal de Pathologie Forestière/Zeitschrift für Forstpathologie,http://www.wiley.com/bw/journal.asp?ref=1437-4781
Forktail,http://orientalbirdclub.org/publications/forktail/index.html
Formal Aspects of Computing,http://www.springer.com/journal/00165/
Fortid,http://www.fortid.no/
Forum Qualitative Social Research,http://www.qualitative-research.net/index.php/fqs
Foundations of Physics,http://www.springer.com/10701
Foundations of Science,http://www.springer.com/philosophy/epistemology+and+philosophy+of+science/journal/10699
Fractals,http://www.worldscinet.com/fractals/fractals.shtml
Fractional Calculus and Applied Analysis,http://www.diogenes.bg/fcaa/
frameless|upright|Logo,http://www.business-research.org/
Free Radical Biology and Medicine,http://www.elsevier.com/wps/find/journaldescription.cws_home/525469/description#description
Free Radical Research,http://www.informapharmascience.com/fra
French Historical Studies,http://fhs.umn.edu/
French History,http://fh.oxfordjournals.org/
French Studies,http://fs.oxfordjournals.org/archive/
Frontiers in Zoology,http://www.frontiersinzoology.com/
Frontiers in...,http://frontiersin.org/
Frontiers of Law in China,http://www.springer.com/law/journal/11463
Frontiers of Physics in China,http://www.springer.com/physics/journal/11467
Functional Ecology,http://www.functionalecology.org
Functional Plant Biology,http://www.publish.csiro.au/nid/102.htm
Functions of Language,http://www.benjamins.com/cgi-bin/t_seriesview.cgi?series=fol
Fundamenta Informaticae,
Fungal Biology,http://www.elsevier.com/wps/find/journaldescription.cws_home/720691/description#description
Fuzzy Sets and Systems,http://www.elsevier.com/locate/fss
Gastroenterology,http://www.gastrojournal.org/
Gastronomica,http://www.gastronomica.org/index.html
Gems & Gemology,http://www.gia.edu/gemsandgemology/
Gene,
General Relativity and Gravitation,http://www.springer.com/physics/journal/10714
General systems: Yearbook of the Society for the Advancement of General Systems Theory,http://www3.interscience.wiley.com/journal/117946258/issueyeargroup?year=2008
Genes & Development,http://genesdev.cshlp.org/
Genes to Cells,http://www.genestocellsonline.org/
"Genes, Brain and Behavior",http://www.wiley.com/bw/journal.asp?ref=1601-1848&site=1
Genetic epidemiology,
Genetica,
Genetics,http://www.genetics.org
Genome Biology,http://genomebiology.com
Genome Research,http://genome.cshlp.org/
Genomics,http://www.elsevier.com/wps/find/journaldescription.cws_home/622838/description
Geochimica et Cosmochimica Acta,http://www.elsevier.com/wps/find/journaldescription.cws_home/212/description
Geographical Review,http://www.amergeog.org/gr/grhome.html
Geology,http://geology.geoscienceworld.org/
Geology Today,http://www.blackwellpublishing.com/journal.asp?ref=0266-6979&site=1
Geometric and Functional Analysis (GAFA),http://www.springer.com/birkhauser/mathematics/journal/39
Geometry & Topology,http://dx.doi.org/10.2140/gt
George Mason University Civil Rights Law Journal,http://www.law.gmu.edu/gmucrlj/#
Georgetown Journal of International Law,http://gjil.org/
German Studies Review,http://www.people.carleton.edu/~dprowe/GSR.index.html
Global Environmental Politics,http://www.mitpressjournals.org/loi/glep
Global Governance: A Review of Multilateralism and International Organizations,http://www.acuns.org/global_governance
Global Policy,http://www.globalpolicyjournal.com/
Globalization and Health,http://www.globalizationandhealth.com/
Glycobiology,http://glycob.oxfordjournals.org/
Goettingen Journal of International Law,http://www.gojil.eu
Gradhiva,http://www.quaibranly.fr/en/enseignement/scientific-publications/gradhiva/gradhiva-previous-issues/gradhiva-n6/index.html
Graduate Faculty Philosophy Journal,http://secure.pdcnet.org/gfpj
Green Chemistry,http://www.rsc.org/publishing/journals/gc/About.asp
Grey Room,http://www.mitpressjournals.org/loi/grey
Groundings,http://www.gudialectic.co.uk/nuke/html/index.php
Groundings,http://www.groundings.co.uk
"Groups, Geometry, and Dynamics",
Growth Factors,http://www.informapharmascience.com/grf
Gut,http://gut.bmj.com/
Gutenberg-Jahrbuch,http://www.gutenberg-gesellschaft.de/index.html?publikationen_gj.html~main
Guy's Hospital Reports,
Gynecologic Oncology,http://www.elsevier.com/wps/find/journaldescription.cws_home/622840/description#description
Gynecological Endocrinology,http://www.informahealthcare.com/gye
"Ḥakirah, The Flatbush Journal of Jewish Law and Thought",http://www.hakirah.org/
Hand Surgery,http://www.worldscinet.com/hs/hs.shtml
Harvard Civil Rights - Civil Liberties Law Review,http://www.harvardcrcl.org/
Harvard Educational Review,http://www.hepg.org/main/her/Index.html
Harvard Journal of Asiatic Studies,http://www.hjas.org
Harvard Journal on Legislation,http://www.law.harvard.edu/students/orgs/jol/
Harvard Law Review,http://www.harvardlawreview.org/
Harvard Theological Review,http://journals.cambridge.org/htr
Hastings Center Report,http://www.thehastingscenter.org/Publications/HCR/Default.aspx
Health and History,http://www.anzshm.org.au/publications.html
Health Education & Behavior,http://heb.sagepub.com/
Health Psychology,http://www.apa.org/pubs/journals/hea/
Heart,http://heart.bmj.com
Heart Rhythm,http://www.elsevier.com/locate/heartrhythmjournal
Heat and Mass Transfer,http://www.springer.com/00231
Hebraic Political Studies,http://www.hpstudies.org/20/aboutus.asp
Heidegger Studies / Heidegger Studien / Etudes Heideggeriennes,http://secure.pdcnet.org/pdc/bvdb.nsf/journal?openform&journal=pdc_heideggerstud
Henoch,http://henochjournal.com/
Heredity,http://www.nature.com/hdy/
Herpetological Monographs,
Hesperia,http://www.ascsa.edu.gr/index.php/publications/Hesperia/
Higher Education,http://www.springer.com/10734
Hippocampus,http://www3.interscience.wiley.com/journal/38348/home/ProductInformation.html
Hispania,http://www.press.jhu.edu/journals/hispania/index.html
Hispanic Review,http://hr.pennpress.org
Histochemistry and Cell Biology,http://www.springer.com/journal/418/
Histoire des sciences médicales,
Histopathology,http://www.wiley.com/bw/journal.asp?ref=0309-0167
Historia Mathematica,http://www.elsevier.com/wps/find/journaldescription.cws_home/622841/description
Historical Materialism,http://www.historicalmaterialism.org
Historical Social Research,http://www.gesis.org/en/research/gesis-publications/journals/hsr/
Historical-Philological Journal,
Historically Speaking,http://www.bu.edu/historic/hs.html
Historische Sprachforschung,
History,http://www.blackwellpublishing.com/journal.asp?ref=0018-2648
History & Memory,http://inscribe.iupress.org/loi/his
History and Technology,http://www.tandf.co.uk/journals/titles/07341512.html
History Compass,http://www.blackwell-compass.com/subject/history/
History of Religions,http://www.journals.uchicago.edu/HR/home.html
Holy Land Studies,http://www.eupjournals.com/journal/hls
"Homology, Homotopy and Applications",
Hormone Research,
Hospital Practice,http://hospitalpracticemed.com/
Hospitals-Meddelelser,
Howard Journal of Criminal Justice,
HSS Journal,http://www.springer.com/medicine/orthopedics/journal/11420
Human Affairs,http://www.humanaffairs.sk/
Human Biology,http://www.humbiol.com/about-human-biology.html
Human fertility (Cambridge),
Human Genetics,http://www.springerlink.com/content/100421/
Human Molecular Genetics,http://hmg.oxfordjournals.org/
Human Mutation,
Human Reproduction,http://humrep.oxfordjournals.org/
Human Reproduction Update,http://humupd.oxfordjournals.org/
Human Resources for Health,http://www.human-resources-health.com/
Human Rights Quarterly,http://www.press.jhu.edu/journals/human_rights_quarterly/
Human Rights Review,http://www.springer.com/law/journal/12142
Humanity,http://www.humanityjournal.org/
Hume Studies,http://www.humestudies.org/
Hydrogeology Journal,http://www.springer.com/journal/10040
Hypertension,http://hyper.ahajournals.org/
Hypertension in Pregnancy,http://www.informahealthcare.com/hip
I/S: A Journal of Law and Policy for the Information Society,http://www.is-journal.org
Ibis,http://onlinelibrary.wiley.com/journal/10.1111/%28ISSN%291474-919X
Ibis,http://www.bou.org.uk/pubibis.html
Icarus,http://icarus.cornell.edu/
ICSID Review: Foreign Investment Law Journal,http://www.press.jhu.edu/journals/icsid_review/
IDEA: The Intellectual Property Law Review,http://law.unh.edu/idea/
Idealistic Studies,http://secure.pdcnet.org/pdc/bvdb.nsf/journal?openform&journal=pdc_idstudies
IDS Employment Law Brief,http://www.idsbrief.com/
IDS Executive Compensation Review,http://www.incomesdata.co.uk/areas-of-expertise/pay-reward/ids-executive-compensation-review.aspx
IDS HR studies,http://www.idshrstudies.com/
